2,36,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,37,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,37,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,37,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,38,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,38,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,38,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,39,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,39,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,39,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,40,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,40,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,40,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,41,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,41,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,41,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,42,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,42,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,42,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,43,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,43,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,43,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,44,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,44,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,44,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,45,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,45,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,45,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,46,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,46,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,46,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,47,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,47,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,47,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,48,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,48,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,48,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,49,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,49,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,49,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,50,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,50,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,50,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,51,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,51,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,51,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,52,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,52,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,52,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,53,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,53,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,53,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,54,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,54,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,54,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,55,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,55,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,55,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,56,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,56,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,56,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,57,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,57,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,57,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,58,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,58,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,58,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,59,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,59,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,59,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,60,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,60,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,60,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,61,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,61,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,61,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,62,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,62,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,62,1,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,63,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,63,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,63,1,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,64,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,64,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,64,1,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,65,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,65,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,65,1,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,66,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,66,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,66,1,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,67,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,67,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,67,1,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,68,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,68,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,68,1,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,69,0,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,69,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,69,1,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,70,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,70,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,70,1,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,71,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,71,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,71,1,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,72,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,72,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,72,1,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,73,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,73,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,73,1,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,74,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,74,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,74,1,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,75,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,75,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,75,1,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,76,0,.0081300996,0,22,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
2,76,0,.0081300996,1,30,1,0,0,0,0,4,4006,0,.34999999,-.92998654,-.21488263,-.29909998,-4.6935201,.012490656
2,76,1,.0081300996,0,42,0,0,1,0,0,4,4006,0,0,0,0,0,0,0
3,77,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,77,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,78,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,78,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,79,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,79,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,80,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,80,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,81,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,81,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,82,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,82,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,83,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,83,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,84,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,84,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,85,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,85,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,86,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,86,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,87,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,87,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,88,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,88,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,89,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,89,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,90,0,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,90,1,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,91,0,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,91,1,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,92,0,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,92,1,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,93,0,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,93,1,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
3,94,0,.0238095,1,60,1,0,0,0,0,4,4010,0,.60000002,-1.5943298,-.1950908,-.27155131,.98877776,.7613402
3,94,1,.0238095,0,10,0,0,1,0,0,4,4010,0,0,0,0,0,0,0
